ID,reference,prediction,NJ,WE,RA,AL,RF,SA,AVG
_pkXuC7vsl0_5,"Right, a job you've been interested in for a while and have been talking about.",It sounds like the pressure to perform well in this test is really weighing on you. You're feeling a sense of responsibility and anxiety about meeting the expectations of your employer and your own self. It's natural to feel stressed when you're under a lot of pressure to succeed.,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_7,So you know the material on this test pretty well?,"It sounds like the test was a bit of a wake-up call for you, and it's understandable that you're feeling anxious about it now. It's like your body is still processing the emotions and sensations from the test, and it's taking some time to calm down.",1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_9,But the feelings and physiological response got in the way of you completing it?,"It's just that the pressure to perform well and the fear of not doing well is really weighing on you. It's like, you're putting a lot of pressure on yourself to succeed, and that's causing you to feel anxious and uncertain.",1,1,1,2,1,2,1.3333333333333333
_pkXuC7vsl0_11,All right. So you weren't feeling great about taking the test in the first place?,It sounds like the anxiety about not being able to focus and perform well on the test is really affecting your confidence and self-esteem. It's understandable that you're feeling scared about the possibility of repeating the same experience. Can you tell me more about what's going through your mind when you think about not being able to perform well on the test? What are some of the thoughts that come up for you?,1,1,0,1,0,2,0.8333333333333334
_pkXuC7vsl0_13,But did you know that was coming? You had some anxiety in advance?,"It sounds like the anxiety about the test was already building up, and then the uncertainty about rescheduling and the fear of not being able to cope with the situation again are just amplifying those feelings. It's like the anxiety was already there, and then it got triggered by the uncertainty.",1,0,-2,1,0,2,0.3333333333333333
_pkXuC7vsl0_15,What do you think is leading to this?,"It sounds like the anxiety was triggered by the test itself, not just the fear of not being prepared. You were able to push it down, but it came back up when you walked into the room. That's a really interesting dynamic. Can you tell me more about what you were thinking when you walked into the room? What were you feeling?",-1,0,-2,1,0,2,0.0
_pkXuC7vsl0_17,"And since that bad experience in third grade, have you had trouble with tests since?",It sounds like that experience has had a lasting impact on you. Can you think of any ways in which that experience might be connected to your current situation with your aunt?,1,1,1,1,1,2,1.1666666666666667
_pkXuC7vsl0_19,"So you've been able to adapt and pass them, but you're never thrilled about it?","It sounds like the anxiety is still lingering from that experience. It's like it's triggered by the thought of taking tests, and it's making you feel like you're not good enough. Can you tell me more about what it's like for you when you're in that anxious state? What are some physical sensations or emotions that come up for you?",-1,-1,-2,0,0,1,-0.5
_pkXuC7vsl0_21,"That's good. But with this work test, it's more of a stumbling block.","It sounds like the anxiety is still lingering, even when you do well on tests. It's almost like the anxiety is a constant companion, even when you're doing well. Is that a fair assessment?",-1,0,-2,0,0,1,-0.3333333333333333
_pkXuC7vsl0_23,Any ideas what's making this test such a point of anxiety for you?,"It sounds like the anxiety is still a significant obstacle for you. It's like you're not fully invested in the process, and that's okay. It's a process, and it's okay to take it one step at a time. Can you tell me more about what's going through your mind when you're in that anxious state? What are some of the thoughts that come up for you?",1,1,1,1,0,2,1.0
_pkXuC7vsl0_25,So it's really that same feeling from third grade coming up now?,"It sounds like the pressure to succeed is really weighing on you. It's natural to feel that way, especially when it comes to something as important as a promotion. It's like you're putting a lot of pressure on yourself to perform well, and that can be really tough to handle.

It's interesting that you mention feeling like you're being held back again, like in third grade. That's a really insightful insight. It sounds like you're recognizing that this test is a reflection of your own self-doubt and fear of failure.

Can you tell me more about what's going on in your mind when you think about this test",1,1,0,1,0,2,0.8333333333333334
_pkXuC7vsl0_27,And other tests in school didn't have that same value attached?,"It sounds like the anxiety is tied to the fear of being held back again, and that's a really powerful feeling. It's like you're reliving a past experience, but this time with a new context. Can you tell me more about what it's like to be in that situation? What does it feel like to be in third grade again?",-1,-1,-2,0,0,1,-0.5
_pkXuC7vsl0_29,You could retake them or take another test to raise the grade?,"It's like the stakes were lower, and you were more focused on the process of learning and growing, rather than the outcome.",1,1,-2,1,1,2,0.6666666666666666
